label_key	label	display_label	category	rank	gene	score	log2fc	mean_in	mean_out	detection_in	detection_out	detection_delta	n_cells_in	n_cells_out
cell_type	Non-hair	Non-hair	root_identity	14	AT5G64100	1.387432098388672	2.653475284576416	2.4701244831085205	0.3917525112628937	0.6428033113479614	0.1199297234416008	0.5228735879063606	2654	33011
cell_type	Non-hair	Non-hair	root_identity	15	AT4G30280	1.2887673377990725	2.2833073139190674	3.0201754570007324	0.6196288466453552	0.7475508451461792	0.183120772242546	0.5644300729036332	2654	33011
cell_type	Non-hair	Non-hair	root_identity	16	AT4G33790	1.2522021532058716	4.265796661376953	0.9844506978988647	0.0502273738384246	0.3097211718559265	0.016176426783204	0.2935447450727225	2654	33011
cell_type	Non-hair	Non-hair	root_identity	17	AT5G17820	1.1198960542678833	2.1789166927337646	2.4704692363739014	0.5448030233383179	0.6729465126991272	0.1589773148298263	0.5139691978693008	2654	33011
cell_type	Non-hair	Non-hair	root_identity	18	AT1G53830	1.1112873554229736	2.5888121128082275	1.769415020942688	0.2932828962802887	0.5214770436286926	0.0922116860747337	0.4292653575539589	2654	33011
cell_type	Non-hair	Non-hair	root_identity	19	AT3G28550	1.0705455541610718	2.005636215209961	2.7397193908691406	0.6815082430839539	0.7241898775100708	0.1904213726520538	0.533768504858017	2654	33011
cell_type	Non-hair	Non-hair	root_identity	20	AT5G48010	1.0677945613861084	2.2163684368133545	2.141622304916382	0.460054486989975	0.6284853219985962	0.1467086672782898	0.4817766547203064	2654	33011
cell_type	Phloem	Phloem	root_identity	1	AT5G04080	4.445839881896973	7.177433967590332	2.2268691062927246	0.014390998519957	0.6241610646247864	0.0047418931499123	0.6194191714748741	447	35218
cell_type	Phloem	Phloem	root_identity	2	AT1G62380	3.213114023208618	5.0211262702941895	2.672170162200928	0.0813221931457519	0.6666666865348816	0.0267476849257946	0.639919001609087	447	35218
cell_type	Phloem	Phloem	root_identity	3	AT2G46630	3.050929546356201	7.1540207862854	1.4852585792541504	0.0094356499612331	0.4295302033424377	0.0030666135717183	0.4264635897707194	447	35218
cell_type	Phloem	Phloem	root_identity	4	AT1G79430	2.5453920364379883	7.071040630340576	1.0621669292449951	0.0069068991579115	0.3624161183834076	0.0024419331457465	0.3599741852376611	447	35218
cell_type	Phloem	Phloem	root_identity	5	AT5G59090	2.293177604675293	4.635342121124268	1.7914259433746338	0.0711214020848274	0.5167785286903381	0.0220625810325145	0.4947159476578236	447	35218
cell_type	Phloem	Phloem	root_identity	6	AT3G15353	2.0747478008270264	6.229245185852051	1.1239687204360962	0.013995150104165	0.3378075957298279	0.0047418931499123	0.3330657025799156	447	35218
cell_type	Phloem	Phloem	root_identity	7	AT3G03505	1.9409996271133425	6.63739013671875	0.8800855875015259	0.007850432768464	0.295302003622055	0.0028678516391664	0.2924341519828886	447	35218
cell_type	Phloem	Phloem	root_identity	8	AT3G59370	1.8060654401779173	3.3167896270751958	2.445138692855835	0.2444866448640823	0.6107382774353027	0.0662161409854888	0.544522136449814	447	35218
cell_type	Phloem	Phloem	root_identity	9	AT3G01950	1.8036229610443115	5.023439884185791	1.1739716529846191	0.0351261273026466	0.3713646531105041	0.0123232435435056	0.3590414095669985	447	35218
cell_type	Phloem	Phloem	root_identity	10	AT5G63850	1.7706375122070312	7.237818717956543	0.8043667674064636	0.0043357210233807	0.2460850179195404	0.0014481231337413	0.2446368947857991	447	35218
cell_type	Phloem	Phloem	root_identity	11	AT1G10380	1.7650967836380005	6.286087512969971	0.842201828956604	0.0098051438108086	0.2841163277626037	0.0033221647609025	0.2807941630017012	447	35218
cell_type	Phloem	Phloem	root_identity	12	AT3G21770	1.7633618116378784	3.814481735229492	1.604315161705017	0.1131003201007843	0.4988814294338226	0.0366006009280681	0.46228082850575447	447	35218
cell_type	Phloem	Phloem	root_identity	13	AT5G43380	1.7308677434921265	5.639925479888916	0.9535170197486876	0.0181424207985401	0.3131991028785705	0.0063035949133336	0.3068955079652369	447	35218
cell_type	Phloem	Phloem	root_identity	14	AT5G22090	1.6904654502868652	6.004037380218506	0.9363606572151184	0.0136053310707211	0.2863534688949585	0.0047986824065446	0.2815547864884139	447	35218
cell_type	Phloem	Phloem	root_identity	15	AT2G36650	1.6561589241027832	5.213332176208496	1.030445575714111	0.0268020611256361	0.3266219198703766	0.0089442897588014	0.3176776301115752	447	35218
cell_type	Phloem	Phloem	root_identity	16	AT3G03270	1.6193442344665527	3.833272695541382	1.3964649438858032	0.0970417037606239	0.4563758373260498	0.0339315123856067	0.4224443249404431	447	35218
cell_type	Phloem	Phloem	root_identity	17	AT3G21600	1.6133315563201904	7.392276287078857	0.6350266337394714	0.0027859804686158	0.2192393690347671	0.0009938100120052	0.2182455590227619	447	35218
