query_label	db	uid	accession	title	organism	sample_count	publication_date	url	priority	score	recommended_action	matched_queries	summary
woody_legume_cereal_single_cell_gds	gds	307039720	GSM7039720	Zea mays Root Nuclei_3	Zea mays		2023/02/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7039720	C	2	manual review	woody_legume_cereal_single_cell_gds	root meristem
woody_legume_cereal_single_cell_gds	gds	307039721	GSM7039721	Zea mays Root Nuclei_4	Zea mays		2023/02/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7039721	C	2	manual review	woody_legume_cereal_single_cell_gds	root meristem
woody_legume_cereal_single_cell_gds	gds	307039722	GSM7039722	Sorghum bicolor Root Cell_1	Sorghum bicolor		2023/02/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7039722	C	2	manual review	woody_legume_cereal_single_cell_gds	root meristem
woody_legume_cereal_single_cell_gds	gds	307039723	GSM7039723	Sorghum bicolor Root Nuclei_1	Sorghum bicolor		2023/02/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7039723	C	2	manual review	woody_legume_cereal_single_cell_gds	root meristem
woody_legume_cereal_single_cell_gds	gds	307039724	GSM7039724	Sorghum bicolor Root Nuclei_2	Sorghum bicolor		2023/02/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7039724	C	2	manual review	woody_legume_cereal_single_cell_gds	root meristem
woody_legume_cereal_single_cell_gds	gds	307039725	GSM7039725	Sorghum bicolor Root Nuclei_3	Sorghum bicolor		2023/02/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7039725	C	2	manual review	woody_legume_cereal_single_cell_gds	root meristem
woody_legume_cereal_single_cell_gds	gds	307039726	GSM7039726	Setaria viridis Root Cell_1	Setaria viridis		2023/02/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7039726	C	2	manual review	woody_legume_cereal_single_cell_gds	root meristem
woody_legume_cereal_single_cell_gds	gds	307039727	GSM7039727	Setaria viridis Root Cell_2	Setaria viridis		2023/02/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7039727	C	2	manual review	woody_legume_cereal_single_cell_gds	root meristem
woody_legume_cereal_single_cell_gds	gds	307039728	GSM7039728	Setaria viridis Root Cell_3	Setaria viridis		2023/02/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7039728	C	2	manual review	woody_legume_cereal_single_cell_gds	root meristem
woody_legume_cereal_single_cell_gds	gds	307039729	GSM7039729	Setaria viridis Root Nuclei_1	Setaria viridis		2023/02/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7039729	C	2	manual review	woody_legume_cereal_single_cell_gds	root meristem
woody_legume_cereal_single_cell_gds	gds	307039730	GSM7039730	Setaria viridis Root Nuclei_2	Setaria viridis		2023/02/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7039730	C	2	manual review	woody_legume_cereal_single_cell_gds	root meristem
woody_legume_cereal_single_cell_gds	gds	307065807	GSM7065807	Root 1	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7065807	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307065808	GSM7065808	Root 2	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7065808	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307065809	GSM7065809	Root 3	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7065809	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307065810	GSM7065810	Nodule 1	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7065810	C	2	manual review	woody_legume_cereal_single_cell_gds	Nodule
woody_legume_cereal_single_cell_gds	gds	307065811	GSM7065811	Nodule 2	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7065811	C	2	manual review	woody_legume_cereal_single_cell_gds	Nodule
woody_legume_cereal_single_cell_gds	gds	307476013	GSM7476013	Seed mid-maturation 1	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476013	C	2	manual review	woody_legume_cereal_single_cell_gds	seed
woody_legume_cereal_single_cell_gds	gds	307476014	GSM7476014	Seed mid-maturation 2	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476014	C	2	manual review	woody_legume_cereal_single_cell_gds	seed
woody_legume_cereal_single_cell_gds	gds	307476019	GSM7476019	Seed early cotyledon 1	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476019	C	2	manual review	woody_legume_cereal_single_cell_gds	seed
woody_legume_cereal_single_cell_gds	gds	307476020	GSM7476020	Seed early cotyledon 2	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476020	C	2	manual review	woody_legume_cereal_single_cell_gds	seed
woody_legume_cereal_single_cell_gds	gds	307476021	GSM7476021	Seed heart 1	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476021	C	2	manual review	woody_legume_cereal_single_cell_gds	seed
woody_legume_cereal_single_cell_gds	gds	307476022	GSM7476022	Seed heart 2	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476022	C	2	manual review	woody_legume_cereal_single_cell_gds	seed
woody_legume_cereal_single_cell_gds	gds	307476023	GSM7476023	Seed heart 3	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476023	C	2	manual review	woody_legume_cereal_single_cell_gds	seed
woody_legume_cereal_single_cell_gds	gds	307476024	GSM7476024	Green Pod 1	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476024	C	2	manual review	woody_legume_cereal_single_cell_gds	Pod
woody_legume_cereal_single_cell_gds	gds	307476025	GSM7476025	Green Pod 2	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476025	C	2	manual review	woody_legume_cereal_single_cell_gds	Pod
woody_legume_cereal_single_cell_gds	gds	307476026	GSM7476026	Flower bud 1	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476026	C	2	manual review	woody_legume_cereal_single_cell_gds	Flower
woody_legume_cereal_single_cell_gds	gds	307476027	GSM7476027	Flower bud 2	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476027	C	2	manual review	woody_legume_cereal_single_cell_gds	Flower
woody_legume_cereal_single_cell_gds	gds	307476028	GSM7476028	SAM 1	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476028	C	2	manual review	woody_legume_cereal_single_cell_gds	apical meristem
woody_legume_cereal_single_cell_gds	gds	307476029	GSM7476029	SAM 2	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476029	C	2	manual review	woody_legume_cereal_single_cell_gds	apical meristem
woody_legume_cereal_single_cell_gds	gds	307476031	GSM7476031	Trifoliate_leaf1, replicate 1, sNucRNAseq	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476031	C	2	manual review	woody_legume_cereal_single_cell_gds	leaf
woody_legume_cereal_single_cell_gds	gds	307476032	GSM7476032	True leave 1	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476032	C	2	manual review	woody_legume_cereal_single_cell_gds	leaf
woody_legume_cereal_single_cell_gds	gds	307476033	GSM7476033	True leave 2	Glycine max		2024/07/08	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7476033	C	2	manual review	woody_legume_cereal_single_cell_gds	leaf
woody_legume_cereal_single_cell_gds	gds	307549540	GSM7549540	WT_total_OE scRNA	Mus musculus		2023/07/06	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7549540	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	Olfactory epithilium
woody_legume_cereal_single_cell_gds	gds	307585817	GSM7585817	mTEC-Org, DM+RR, tdTomato-pos, scRNA-seq	Mus musculus		2024/04/05	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7585817	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	Thymus
woody_legume_cereal_single_cell_gds	gds	307585818	GSM7585818	mTEC-Org, DM+RR, clover-pos, scRNA-seq	Mus musculus		2024/04/05	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7585818	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	Thymus
woody_legume_cereal_single_cell_gds	gds	307585819	GSM7585819	mTEC-Org, DM+RR, double-neg, scRNA-seq	Mus musculus		2024/04/05	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7585819	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	Thymus
woody_legume_cereal_single_cell_gds	gds	307681471	GSM7681471	med28_1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681471	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681472	GSM7681472	med28_2	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681472	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681473	GSM7681473	med21	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681473	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681474	GSM7681474	med38	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681474	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681475	GSM7681475	med28_2ctrl	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681475	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681476	GSM7681476	med21ctrl	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681476	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681477	GSM7681477	med38ctrl	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681477	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681545	GSM7681545	V11Y10-341-A1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681545	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681546	GSM7681546	V11Y10-341-B1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681546	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681547	GSM7681547	V11Y10-341-C1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681547	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681548	GSM7681548	V11Y10-341-D1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681548	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681549	GSM7681549	V11Y10-339-A1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681549	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681550	GSM7681550	V11Y10-339-B1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681550	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681551	GSM7681551	V11Y10-339-C1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681551	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681552	GSM7681552	V11Y10-339-D1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681552	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681553	GSM7681553	V11M22-401-A1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681553	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681554	GSM7681554	V11M22-401-B1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681554	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681555	GSM7681555	V11M22-401-C1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681555	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681556	GSM7681556	V11M22-401-D1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681556	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681557	GSM7681557	V11M22-399-A1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681557	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681558	GSM7681558	V11M22-399-B1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681558	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681559	GSM7681559	V11M22-399-C1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681559	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681560	GSM7681560	V11M22-399-D1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681560	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681561	GSM7681561	V11M22-398-A1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681561	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681562	GSM7681562	V11M22-398-B1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681562	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681563	GSM7681563	V11M22-398-C1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681563	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307681564	GSM7681564	V11M22-398-D1	Medicago truncatula		2023/08/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7681564	C	2	manual review	woody_legume_cereal_single_cell_gds	root
woody_legume_cereal_single_cell_gds	gds	307727067	GSM7727067	scRNA_ESCCTCFD_AUXIN	Mus musculus		2024/06/30	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7727067	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	ESC E14
woody_legume_cereal_single_cell_gds	gds	307727068	GSM7727068	scRNA_ESCCTCFD_DMSO	Mus musculus		2024/06/30	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7727068	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	ESC E14
woody_legume_cereal_single_cell_gds	gds	307727070	GSM7727070	scRNA_ESCRad21D_AUXIN	Mus musculus		2024/06/30	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7727070	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	ESC E14
woody_legume_cereal_single_cell_gds	gds	307727071	GSM7727071	scRNA_ESCRad21D_DMSO	Mus musculus		2024/06/30	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7727071	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	ESC E14
woody_legume_cereal_single_cell_gds	gds	307727073	GSM7727073	scRNA_HCT_DMSOr1	Homo sapiens		2024/06/30	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7727073	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	HCT116
woody_legume_cereal_single_cell_gds	gds	307727074	GSM7727074	scRNA_HCT_DMSOr2	Homo sapiens		2024/06/30	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7727074	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	HCT116
woody_legume_cereal_single_cell_gds	gds	307727076	GSM7727076	scRNA_HCTJQ1_DMSOr1	Homo sapiens		2024/06/30	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7727076	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	HCT116
woody_legume_cereal_single_cell_gds	gds	307727078	GSM7727078	scRNA_HCTJQ1_DMSOr2	Homo sapiens		2024/06/30	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7727078	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	HCT116
woody_legume_cereal_single_cell_gds	gds	307727080	GSM7727080	scRNA_HCTJQ1_JQ1r1	Homo sapiens		2024/06/30	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7727080	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	HCT116
woody_legume_cereal_single_cell_gds	gds	307727082	GSM7727082	scRNA_HCTJQ1_JQ1r2	Homo sapiens		2024/06/30	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM7727082	C	2	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	HCT116
